phase,case,step,particle,gauge,chi_read,tau_read,delta_chi_read,R_read,eta_mode,delta_chi_gauge_offset,delta_tau_gauge_offset,phase_bias,gain,nh_c
closure_reselection_control,phase_seed_B,0,B,g0,0.24999998,0.0,-1.9999999989472886e-08,1.5625,2,0.0,0.0,0.0,1.0,33
closure_reselection_control,phase_seed_B,0,B,g_chi_plus,0.25049998,0.0,-1.9999999989472886e-08,1.5625,2,0.0005,0.0,0.0,1.0,33
closure_reselection_control,phase_seed_B,0,B,g_chi_minus,0.24949998,0.0,-1.9999999989472886e-08,1.5625,2,-0.0005,0.0,0.0,1.0,33
closure_reselection_control,phase_seed_B,0,B,g_tau_plus,0.24999998,0.0004999999999999999,-1.9999999989472886e-08,1.5625,2,0.0,0.0005,0.0,1.0,33
closure_reselection_control,phase_seed_B,0,B,g_tau_minus,0.24999998,-0.0004999999999999999,-1.9999999989472886e-08,1.5625,2,0.0,-0.0005,0.0,1.0,33
closure_reselection_control,phase_seed_B,0,B,g_phase_plus,0.24999998000000004,0.0,-1.999999996171731e-08,1.5625,2,0.0,0.0,0.17,1.0,33
closure_reselection_control,phase_seed_B,0,B,g_phase_minus,0.24999997999999998,0.0,-1.9999999989472886e-08,1.5625,2,0.0,0.0,-0.23,1.0,33
closure_reselection_control,phase_seed_B,0,B,g_gain_high,0.24999998,0.0,-1.9999999989472886e-08,1.953125,2,0.0,0.0,0.0,1.25,33
closure_reselection_control,phase_seed_B,0,B,g_width_high,0.24999998,0.0,-1.9999999989472886e-08,1.5625,2,0.0,0.0,0.0,1.0,65
closure_reselection_control,phase_seed_B,0,C,g0,0.0,0.0,0.0,100.0,0,0.0,0.0,0.0,1.0,33
closure_reselection_control,phase_seed_B,0,C,g_chi_plus,0.0004999999999999999,0.0,0.0,100.0,0,0.0005,0.0,0.0,1.0,33
closure_reselection_control,phase_seed_B,0,C,g_chi_minus,-0.0004999999999999999,0.0,0.0,100.0,0,-0.0005,0.0,0.0,1.0,33
closure_reselection_control,phase_seed_B,0,C,g_tau_plus,0.0,0.0004999999999999999,0.0,100.0,0,0.0,0.0005,0.0,1.0,33
closure_reselection_control,phase_seed_B,0,C,g_tau_minus,0.0,-0.0004999999999999999,0.0,100.0,0,0.0,-0.0005,0.0,1.0,33
closure_reselection_control,phase_seed_B,0,C,g_phase_plus,1.6918234906699602e-17,0.0,0.0,100.0,0,0.0,0.0,0.17,1.0,33
closure_reselection_control,phase_seed_B,0,C,g_phase_minus,-2.279775235351884e-17,0.0,0.0,100.0,0,0.0,0.0,-0.23,1.0,33
closure_reselection_control,phase_seed_B,0,C,g_gain_high,0.0,0.0,0.0,125.0,0,0.0,0.0,0.0,1.25,33
closure_reselection_control,phase_seed_B,0,C,g_width_high,0.0,0.0,0.0,100.0,0,0.0,0.0,0.0,1.0,65
