K,m_a,m_b,K_factors,m_a_factors,m_b_factors,both_prime,gcd_ma_mb,coprime_exponents,gcd_K_ma,gcd_K_mb,order_a,order_b,gcd_orders,pair_order,cartesian_size,crt_independent,smallest_common_generator_exponent_d,reduced_a_over_d,reduced_b_over_d,pair_uses_full_ZK,pair_has_shorter_cycle,direct_integer_multiple
30,7,26,2*3*5,7,2*13,False,1,True,1,2,30,15,15,30,450,False,1,7,26,True,False,False
30,7,27,2*3*5,7,3^3,False,1,True,1,3,30,10,10,30,300,False,1,7,27,True,False,False
30,7,28,2*3*5,7,2^2*7,False,7,False,1,2,30,15,15,30,450,False,1,7,28,True,False,True
30,7,29,2*3*5,7,29,True,1,True,1,1,30,30,30,30,900,False,1,7,29,True,False,False
30,8,9,2*3*5,2^3,3^2,False,1,True,2,3,15,10,5,30,150,False,1,8,9,True,False,False
30,8,10,2*3*5,2^3,2*5,False,2,False,2,10,15,3,3,15,45,False,2,4,5,False,True,False
30,8,11,2*3*5,2^3,11,False,1,True,2,1,15,30,15,30,450,False,1,8,11,True,False,False
30,8,12,2*3*5,2^3,2^2*3,False,4,False,2,6,15,5,5,15,75,False,2,4,6,False,True,False
30,8,13,2*3*5,2^3,13,False,1,True,2,1,15,30,15,30,450,False,1,8,13,True,False,False
30,8,14,2*3*5,2^3,2*7,False,2,False,2,2,15,15,15,15,225,False,2,4,7,False,True,False
30,8,15,2*3*5,2^3,3*5,False,1,True,2,15,15,2,1,30,30,True,1,8,15,True,False,False
30,8,16,2*3*5,2^3,2^4,False,8,False,2,2,15,15,15,15,225,False,2,4,8,False,True,True
30,8,17,2*3*5,2^3,17,False,1,True,2,1,15,30,15,30,450,False,1,8,17,True,False,False
30,8,18,2*3*5,2^3,2*3^2,False,2,False,2,6,15,5,5,15,75,False,2,4,9,False,True,False
30,8,19,2*3*5,2^3,19,False,1,True,2,1,15,30,15,30,450,False,1,8,19,True,False,False
30,8,20,2*3*5,2^3,2^2*5,False,4,False,2,10,15,3,3,15,45,False,2,4,10,False,True,False
30,8,21,2*3*5,2^3,3*7,False,1,True,2,3,15,10,5,30,150,False,1,8,21,True,False,False
30,8,22,2*3*5,2^3,2*11,False,2,False,2,2,15,15,15,15,225,False,2,4,11,False,True,False
30,8,23,2*3*5,2^3,23,False,1,True,2,1,15,30,15,30,450,False,1,8,23,True,False,False
30,8,24,2*3*5,2^3,2^3*3,False,8,False,2,6,15,5,5,15,75,False,2,4,12,False,True,True
30,8,25,2*3*5,2^3,5^2,False,1,True,2,5,15,6,3,30,90,False,1,8,25,True,False,False
30,8,26,2*3*5,2^3,2*13,False,2,False,2,2,15,15,15,15,225,False,2,4,13,False,True,False
30,8,27,2*3*5,2^3,3^3,False,1,True,2,3,15,10,5,30,150,False,1,8,27,True,False,False
30,8,28,2*3*5,2^3,2^2*7,False,4,False,2,2,15,15,15,15,225,False,2,4,14,False,True,False
30,8,29,2*3*5,2^3,29,False,1,True,2,1,15,30,15,30,450,False,1,8,29,True,False,False
30,9,10,2*3*5,3^2,2*5,False,1,True,3,10,10,3,1,30,30,True,1,9,10,True,False,False
30,9,11,2*3*5,3^2,11,False,1,True,3,1,10,30,10,30,300,False,1,9,11,True,False,False
30,9,12,2*3*5,3^2,2^2*3,False,3,False,3,6,10,5,5,10,50,False,3,3,4,False,True,False
30,9,13,2*3*5,3^2,13,False,1,True,3,1,10,30,10,30,300,False,1,9,13,True,False,False
30,9,14,2*3*5,3^2,2*7,False,1,True,3,2,10,15,5,30,150,False,1,9,14,True,False,False
30,9,15,2*3*5,3^2,3*5,False,3,False,3,15,10,2,2,10,20,False,3,3,5,False,True,False
30,9,16,2*3*5,3^2,2^4,False,1,True,3,2,10,15,5,30,150,False,1,9,16,True,False,False
30,9,17,2*3*5,3^2,17,False,1,True,3,1,10,30,10,30,300,False,1,9,17,True,False,False
30,9,18,2*3*5,3^2,2*3^2,False,9,False,3,6,10,5,5,10,50,False,3,3,6,False,True,True
30,9,19,2*3*5,3^2,19,False,1,True,3,1,10,30,10,30,300,False,1,9,19,True,False,False
30,9,20,2*3*5,3^2,2^2*5,False,1,True,3,10,10,3,1,30,30,True,1,9,20,True,False,False
30,9,21,2*3*5,3^2,3*7,False,3,False,3,3,10,10,10,10,100,False,3,3,7,False,True,False
30,9,22,2*3*5,3^2,2*11,False,1,True,3,2,10,15,5,30,150,False,1,9,22,True,False,False
30,9,23,2*3*5,3^2,23,False,1,True,3,1,10,30,10,30,300,False,1,9,23,True,False,False
30,9,24,2*3*5,3^2,2^3*3,False,3,False,3,6,10,5,5,10,50,False,3,3,8,False,True,False
30,9,25,2*3*5,3^2,5^2,False,1,True,3,5,10,6,2,30,60,False,1,9,25,True,False,False
30,9,26,2*3*5,3^2,2*13,False,1,True,3,2,10,15,5,30,150,False,1,9,26,True,False,False
30,9,27,2*3*5,3^2,3^3,False,9,False,3,3,10,10,10,10,100,False,3,3,9,False,True,True
30,9,28,2*3*5,3^2,2^2*7,False,1,True,3,2,10,15,5,30,150,False,1,9,28,True,False,False
30,9,29,2*3*5,3^2,29,False,1,True,3,1,10,30,10,30,300,False,1,9,29,True,False,False
30,10,11,2*3*5,2*5,11,False,1,True,10,1,3,30,3,30,90,False,1,10,11,True,False,False
30,10,12,2*3*5,2*5,2^2*3,False,2,False,10,6,3,5,1,15,15,True,2,5,6,False,True,False
30,10,13,2*3*5,2*5,13,False,1,True,10,1,3,30,3,30,90,False,1,10,13,True,False,False
30,10,14,2*3*5,2*5,2*7,False,2,False,10,2,3,15,3,15,45,False,2,5,7,False,True,False
30,10,15,2*3*5,2*5,3*5,False,5,False,10,15,3,2,1,6,6,True,5,2,3,False,True,False
30,10,16,2*3*5,2*5,2^4,False,2,False,10,2,3,15,3,15,45,False,2,5,8,False,True,False
30,10,17,2*3*5,2*5,17,False,1,True,10,1,3,30,3,30,90,False,1,10,17,True,False,False
30,10,18,2*3*5,2*5,2*3^2,False,2,False,10,6,3,5,1,15,15,True,2,5,9,False,True,False
30,10,19,2*3*5,2*5,19,False,1,True,10,1,3,30,3,30,90,False,1,10,19,True,False,False
30,10,20,2*3*5,2*5,2^2*5,False,10,False,10,10,3,3,3,3,9,False,10,1,2,False,True,True
30,10,21,2*3*5,2*5,3*7,False,1,True,10,3,3,10,1,30,30,True,1,10,21,True,False,False
30,10,22,2*3*5,2*5,2*11,False,2,False,10,2,3,15,3,15,45,False,2,5,11,False,True,False
30,10,23,2*3*5,2*5,23,False,1,True,10,1,3,30,3,30,90,False,1,10,23,True,False,False
30,10,24,2*3*5,2*5,2^3*3,False,2,False,10,6,3,5,1,15,15,True,2,5,12,False,True,False
30,10,25,2*3*5,2*5,5^2,False,5,False,10,5,3,6,3,6,18,False,5,2,5,False,True,False
30,10,26,2*3*5,2*5,2*13,False,2,False,10,2,3,15,3,15,45,False,2,5,13,False,True,False
30,10,27,2*3*5,2*5,3^3,False,1,True,10,3,3,10,1,30,30,True,1,10,27,True,False,False
30,10,28,2*3*5,2*5,2^2*7,False,2,False,10,2,3,15,3,15,45,False,2,5,14,False,True,False
30,10,29,2*3*5,2*5,29,False,1,True,10,1,3,30,3,30,90,False,1,10,29,True,False,False
30,11,12,2*3*5,11,2^2*3,False,1,True,1,6,30,5,5,30,150,False,1,11,12,True,False,False
30,11,13,2*3*5,11,13,True,1,True,1,1,30,30,30,30,900,False,1,11,13,True,False,False
30,11,14,2*3*5,11,2*7,False,1,True,1,2,30,15,15,30,450,False,1,11,14,True,False,False
30,11,15,2*3*5,11,3*5,False,1,True,1,15,30,2,2,30,60,False,1,11,15,True,False,False
30,11,16,2*3*5,11,2^4,False,1,True,1,2,30,15,15,30,450,False,1,11,16,True,False,False
30,11,17,2*3*5,11,17,True,1,True,1,1,30,30,30,30,900,False,1,11,17,True,False,False
30,11,18,2*3*5,11,2*3^2,False,1,True,1,6,30,5,5,30,150,False,1,11,18,True,False,False
30,11,19,2*3*5,11,19,True,1,True,1,1,30,30,30,30,900,False,1,11,19,True,False,False
30,11,20,2*3*5,11,2^2*5,False,1,True,1,10,30,3,3,30,90,False,1,11,20,True,False,False
30,11,21,2*3*5,11,3*7,False,1,True,1,3,30,10,10,30,300,False,1,11,21,True,False,False
30,11,22,2*3*5,11,2*11,False,11,False,1,2,30,15,15,30,450,False,1,11,22,True,False,True
30,11,23,2*3*5,11,23,True,1,True,1,1,30,30,30,30,900,False,1,11,23,True,False,False
30,11,24,2*3*5,11,2^3*3,False,1,True,1,6,30,5,5,30,150,False,1,11,24,True,False,False
30,11,25,2*3*5,11,5^2,False,1,True,1,5,30,6,6,30,180,False,1,11,25,True,False,False
30,11,26,2*3*5,11,2*13,False,1,True,1,2,30,15,15,30,450,False,1,11,26,True,False,False
30,11,27,2*3*5,11,3^3,False,1,True,1,3,30,10,10,30,300,False,1,11,27,True,False,False
30,11,28,2*3*5,11,2^2*7,False,1,True,1,2,30,15,15,30,450,False,1,11,28,True,False,False
30,11,29,2*3*5,11,29,True,1,True,1,1,30,30,30,30,900,False,1,11,29,True,False,False
30,12,13,2*3*5,2^2*3,13,False,1,True,6,1,5,30,5,30,150,False,1,12,13,True,False,False
30,12,14,2*3*5,2^2*3,2*7,False,2,False,6,2,5,15,5,15,75,False,2,6,7,False,True,False
30,12,15,2*3*5,2^2*3,3*5,False,3,False,6,15,5,2,1,10,10,True,3,4,5,False,True,False
30,12,16,2*3*5,2^2*3,2^4,False,4,False,6,2,5,15,5,15,75,False,2,6,8,False,True,False
30,12,17,2*3*5,2^2*3,17,False,1,True,6,1,5,30,5,30,150,False,1,12,17,True,False,False
30,12,18,2*3*5,2^2*3,2*3^2,False,6,False,6,6,5,5,5,5,25,False,6,2,3,False,True,False
30,12,19,2*3*5,2^2*3,19,False,1,True,6,1,5,30,5,30,150,False,1,12,19,True,False,False
30,12,20,2*3*5,2^2*3,2^2*5,False,4,False,6,10,5,3,1,15,15,True,2,6,10,False,True,False
30,12,21,2*3*5,2^2*3,3*7,False,3,False,6,3,5,10,5,10,50,False,3,4,7,False,True,False
30,12,22,2*3*5,2^2*3,2*11,False,2,False,6,2,5,15,5,15,75,False,2,6,11,False,True,False
30,12,23,2*3*5,2^2*3,23,False,1,True,6,1,5,30,5,30,150,False,1,12,23,True,False,False
30,12,24,2*3*5,2^2*3,2^3*3,False,12,False,6,6,5,5,5,5,25,False,6,2,4,False,True,True
30,12,25,2*3*5,2^2*3,5^2,False,1,True,6,5,5,6,1,30,30,True,1,12,25,True,False,False
30,12,26,2*3*5,2^2*3,2*13,False,2,False,6,2,5,15,5,15,75,False,2,6,13,False,True,False
30,12,27,2*3*5,2^2*3,3^3,False,3,False,6,3,5,10,5,10,50,False,3,4,9,False,True,False
30,12,28,2*3*5,2^2*3,2^2*7,False,4,False,6,2,5,15,5,15,75,False,2,6,14,False,True,False
30,12,29,2*3*5,2^2*3,29,False,1,True,6,1,5,30,5,30,150,False,1,12,29,True,False,False
30,13,14,2*3*5,13,2*7,False,1,True,1,2,30,15,15,30,450,False,1,13,14,True,False,False
30,13,15,2*3*5,13,3*5,False,1,True,1,15,30,2,2,30,60,False,1,13,15,True,False,False
30,13,16,2*3*5,13,2^4,False,1,True,1,2,30,15,15,30,450,False,1,13,16,True,False,False
30,13,17,2*3*5,13,17,True,1,True,1,1,30,30,30,30,900,False,1,13,17,True,False,False
30,13,18,2*3*5,13,2*3^2,False,1,True,1,6,30,5,5,30,150,False,1,13,18,True,False,False
30,13,19,2*3*5,13,19,True,1,True,1,1,30,30,30,30,900,False,1,13,19,True,False,False
30,13,20,2*3*5,13,2^2*5,False,1,True,1,10,30,3,3,30,90,False,1,13,20,True,False,False
30,13,21,2*3*5,13,3*7,False,1,True,1,3,30,10,10,30,300,False,1,13,21,True,False,False
30,13,22,2*3*5,13,2*11,False,1,True,1,2,30,15,15,30,450,False,1,13,22,True,False,False
30,13,23,2*3*5,13,23,True,1,True,1,1,30,30,30,30,900,False,1,13,23,True,False,False
30,13,24,2*3*5,13,2^3*3,False,1,True,1,6,30,5,5,30,150,False,1,13,24,True,False,False
30,13,25,2*3*5,13,5^2,False,1,True,1,5,30,6,6,30,180,False,1,13,25,True,False,False
30,13,26,2*3*5,13,2*13,False,13,False,1,2,30,15,15,30,450,False,1,13,26,True,False,True
30,13,27,2*3*5,13,3^3,False,1,True,1,3,30,10,10,30,300,False,1,13,27,True,False,False
30,13,28,2*3*5,13,2^2*7,False,1,True,1,2,30,15,15,30,450,False,1,13,28,True,False,False
30,13,29,2*3*5,13,29,True,1,True,1,1,30,30,30,30,900,False,1,13,29,True,False,False
30,14,15,2*3*5,2*7,3*5,False,1,True,2,15,15,2,1,30,30,True,1,14,15,True,False,False
30,14,16,2*3*5,2*7,2^4,False,2,False,2,2,15,15,15,15,225,False,2,7,8,False,True,False
30,14,17,2*3*5,2*7,17,False,1,True,2,1,15,30,15,30,450,False,1,14,17,True,False,False
30,14,18,2*3*5,2*7,2*3^2,False,2,False,2,6,15,5,5,15,75,False,2,7,9,False,True,False
30,14,19,2*3*5,2*7,19,False,1,True,2,1,15,30,15,30,450,False,1,14,19,True,False,False
30,14,20,2*3*5,2*7,2^2*5,False,2,False,2,10,15,3,3,15,45,False,2,7,10,False,True,False
30,14,21,2*3*5,2*7,3*7,False,7,False,2,3,15,10,5,30,150,False,1,14,21,True,False,False
30,14,22,2*3*5,2*7,2*11,False,2,False,2,2,15,15,15,15,225,False,2,7,11,False,True,False
30,14,23,2*3*5,2*7,23,False,1,True,2,1,15,30,15,30,450,False,1,14,23,True,False,False
30,14,24,2*3*5,2*7,2^3*3,False,2,False,2,6,15,5,5,15,75,False,2,7,12,False,True,False
30,14,25,2*3*5,2*7,5^2,False,1,True,2,5,15,6,3,30,90,False,1,14,25,True,False,False
30,14,26,2*3*5,2*7,2*13,False,2,False,2,2,15,15,15,15,225,False,2,7,13,False,True,False
30,14,27,2*3*5,2*7,3^3,False,1,True,2,3,15,10,5,30,150,False,1,14,27,True,False,False
30,14,28,2*3*5,2*7,2^2*7,False,14,False,2,2,15,15,15,15,225,False,2,7,14,False,True,True
30,14,29,2*3*5,2*7,29,False,1,True,2,1,15,30,15,30,450,False,1,14,29,True,False,False
30,15,16,2*3*5,3*5,2^4,False,1,True,15,2,2,15,1,30,30,True,1,15,16,True,False,False
30,15,17,2*3*5,3*5,17,False,1,True,15,1,2,30,2,30,60,False,1,15,17,True,False,False
30,15,18,2*3*5,3*5,2*3^2,False,3,False,15,6,2,5,1,10,10,True,3,5,6,False,True,False
30,15,19,2*3*5,3*5,19,False,1,True,15,1,2,30,2,30,60,False,1,15,19,True,False,False
30,15,20,2*3*5,3*5,2^2*5,False,5,False,15,10,2,3,1,6,6,True,5,3,4,False,True,False
30,15,21,2*3*5,3*5,3*7,False,3,False,15,3,2,10,2,10,20,False,3,5,7,False,True,False
30,15,22,2*3*5,3*5,2*11,False,1,True,15,2,2,15,1,30,30,True,1,15,22,True,False,False
30,15,23,2*3*5,3*5,23,False,1,True,15,1,2,30,2,30,60,False,1,15,23,True,False,False
30,15,24,2*3*5,3*5,2^3*3,False,3,False,15,6,2,5,1,10,10,True,3,5,8,False,True,False
30,15,25,2*3*5,3*5,5^2,False,5,False,15,5,2,6,2,6,12,False,5,3,5,False,True,False
30,15,26,2*3*5,3*5,2*13,False,1,True,15,2,2,15,1,30,30,True,1,15,26,True,False,False
30,15,27,2*3*5,3*5,3^3,False,3,False,15,3,2,10,2,10,20,False,3,5,9,False,True,False
30,15,28,2*3*5,3*5,2^2*7,False,1,True,15,2,2,15,1,30,30,True,1,15,28,True,False,False
30,15,29,2*3*5,3*5,29,False,1,True,15,1,2,30,2,30,60,False,1,15,29,True,False,False
30,16,17,2*3*5,2^4,17,False,1,True,2,1,15,30,15,30,450,False,1,16,17,True,False,False
30,16,18,2*3*5,2^4,2*3^2,False,2,False,2,6,15,5,5,15,75,False,2,8,9,False,True,False
30,16,19,2*3*5,2^4,19,False,1,True,2,1,15,30,15,30,450,False,1,16,19,True,False,False
30,16,20,2*3*5,2^4,2^2*5,False,4,False,2,10,15,3,3,15,45,False,2,8,10,False,True,False
30,16,21,2*3*5,2^4,3*7,False,1,True,2,3,15,10,5,30,150,False,1,16,21,True,False,False
30,16,22,2*3*5,2^4,2*11,False,2,False,2,2,15,15,15,15,225,False,2,8,11,False,True,False
30,16,23,2*3*5,2^4,23,False,1,True,2,1,15,30,15,30,450,False,1,16,23,True,False,False
30,16,24,2*3*5,2^4,2^3*3,False,8,False,2,6,15,5,5,15,75,False,2,8,12,False,True,False
30,16,25,2*3*5,2^4,5^2,False,1,True,2,5,15,6,3,30,90,False,1,16,25,True,False,False
30,16,26,2*3*5,2^4,2*13,False,2,False,2,2,15,15,15,15,225,False,2,8,13,False,True,False
30,16,27,2*3*5,2^4,3^3,False,1,True,2,3,15,10,5,30,150,False,1,16,27,True,False,False
30,16,28,2*3*5,2^4,2^2*7,False,4,False,2,2,15,15,15,15,225,False,2,8,14,False,True,False
30,16,29,2*3*5,2^4,29,False,1,True,2,1,15,30,15,30,450,False,1,16,29,True,False,False
30,17,18,2*3*5,17,2*3^2,False,1,True,1,6,30,5,5,30,150,False,1,17,18,True,False,False
30,17,19,2*3*5,17,19,True,1,True,1,1,30,30,30,30,900,False,1,17,19,True,False,False
30,17,20,2*3*5,17,2^2*5,False,1,True,1,10,30,3,3,30,90,False,1,17,20,True,False,False
30,17,21,2*3*5,17,3*7,False,1,True,1,3,30,10,10,30,300,False,1,17,21,True,False,False
30,17,22,2*3*5,17,2*11,False,1,True,1,2,30,15,15,30,450,False,1,17,22,True,False,False
30,17,23,2*3*5,17,23,True,1,True,1,1,30,30,30,30,900,False,1,17,23,True,False,False
30,17,24,2*3*5,17,2^3*3,False,1,True,1,6,30,5,5,30,150,False,1,17,24,True,False,False
30,17,25,2*3*5,17,5^2,False,1,True,1,5,30,6,6,30,180,False,1,17,25,True,False,False
30,17,26,2*3*5,17,2*13,False,1,True,1,2,30,15,15,30,450,False,1,17,26,True,False,False
30,17,27,2*3*5,17,3^3,False,1,True,1,3,30,10,10,30,300,False,1,17,27,True,False,False
30,17,28,2*3*5,17,2^2*7,False,1,True,1,2,30,15,15,30,450,False,1,17,28,True,False,False
30,17,29,2*3*5,17,29,True,1,True,1,1,30,30,30,30,900,False,1,17,29,True,False,False
30,18,19,2*3*5,2*3^2,19,False,1,True,6,1,5,30,5,30,150,False,1,18,19,True,False,False
30,18,20,2*3*5,2*3^2,2^2*5,False,2,False,6,10,5,3,1,15,15,True,2,9,10,False,True,False
30,18,21,2*3*5,2*3^2,3*7,False,3,False,6,3,5,10,5,10,50,False,3,6,7,False,True,False
30,18,22,2*3*5,2*3^2,2*11,False,2,False,6,2,5,15,5,15,75,False,2,9,11,False,True,False
30,18,23,2*3*5,2*3^2,23,False,1,True,6,1,5,30,5,30,150,False,1,18,23,True,False,False
30,18,24,2*3*5,2*3^2,2^3*3,False,6,False,6,6,5,5,5,5,25,False,6,3,4,False,True,False
30,18,25,2*3*5,2*3^2,5^2,False,1,True,6,5,5,6,1,30,30,True,1,18,25,True,False,False
30,18,26,2*3*5,2*3^2,2*13,False,2,False,6,2,5,15,5,15,75,False,2,9,13,False,True,False
30,18,27,2*3*5,2*3^2,3^3,False,9,False,6,3,5,10,5,10,50,False,3,6,9,False,True,False
30,18,28,2*3*5,2*3^2,2^2*7,False,2,False,6,2,5,15,5,15,75,False,2,9,14,False,True,False
30,18,29,2*3*5,2*3^2,29,False,1,True,6,1,5,30,5,30,150,False,1,18,29,True,False,False
30,19,20,2*3*5,19,2^2*5,False,1,True,1,10,30,3,3,30,90,False,1,19,20,True,False,False
30,19,21,2*3*5,19,3*7,False,1,True,1,3,30,10,10,30,300,False,1,19,21,True,False,False
30,19,22,2*3*5,19,2*11,False,1,True,1,2,30,15,15,30,450,False,1,19,22,True,False,False
30,19,23,2*3*5,19,23,True,1,True,1,1,30,30,30,30,900,False,1,19,23,True,False,False
30,19,24,2*3*5,19,2^3*3,False,1,True,1,6,30,5,5,30,150,False,1,19,24,True,False,False
30,19,25,2*3*5,19,5^2,False,1,True,1,5,30,6,6,30,180,False,1,19,25,True,False,False
30,19,26,2*3*5,19,2*13,False,1,True,1,2,30,15,15,30,450,False,1,19,26,True,False,False
30,19,27,2*3*5,19,3^3,False,1,True,1,3,30,10,10,30,300,False,1,19,27,True,False,False
30,19,28,2*3*5,19,2^2*7,False,1,True,1,2,30,15,15,30,450,False,1,19,28,True,False,False
30,19,29,2*3*5,19,29,True,1,True,1,1,30,30,30,30,900,False,1,19,29,True,False,False
30,20,21,2*3*5,2^2*5,3*7,False,1,True,10,3,3,10,1,30,30,True,1,20,21,True,False,False
30,20,22,2*3*5,2^2*5,2*11,False,2,False,10,2,3,15,3,15,45,False,2,10,11,False,True,False
30,20,23,2*3*5,2^2*5,23,False,1,True,10,1,3,30,3,30,90,False,1,20,23,True,False,False
30,20,24,2*3*5,2^2*5,2^3*3,False,4,False,10,6,3,5,1,15,15,True,2,10,12,False,True,False
30,20,25,2*3*5,2^2*5,5^2,False,5,False,10,5,3,6,3,6,18,False,5,4,5,False,True,False
30,20,26,2*3*5,2^2*5,2*13,False,2,False,10,2,3,15,3,15,45,False,2,10,13,False,True,False
30,20,27,2*3*5,2^2*5,3^3,False,1,True,10,3,3,10,1,30,30,True,1,20,27,True,False,False
30,20,28,2*3*5,2^2*5,2^2*7,False,4,False,10,2,3,15,3,15,45,False,2,10,14,False,True,False
30,20,29,2*3*5,2^2*5,29,False,1,True,10,1,3,30,3,30,90,False,1,20,29,True,False,False
30,21,22,2*3*5,3*7,2*11,False,1,True,3,2,10,15,5,30,150,False,1,21,22,True,False,False
30,21,23,2*3*5,3*7,23,False,1,True,3,1,10,30,10,30,300,False,1,21,23,True,False,False
30,21,24,2*3*5,3*7,2^3*3,False,3,False,3,6,10,5,5,10,50,False,3,7,8,False,True,False
30,21,25,2*3*5,3*7,5^2,False,1,True,3,5,10,6,2,30,60,False,1,21,25,True,False,False
30,21,26,2*3*5,3*7,2*13,False,1,True,3,2,10,15,5,30,150,False,1,21,26,True,False,False
30,21,27,2*3*5,3*7,3^3,False,3,False,3,3,10,10,10,10,100,False,3,7,9,False,True,False
30,21,28,2*3*5,3*7,2^2*7,False,7,False,3,2,10,15,5,30,150,False,1,21,28,True,False,False
30,21,29,2*3*5,3*7,29,False,1,True,3,1,10,30,10,30,300,False,1,21,29,True,False,False
30,22,23,2*3*5,2*11,23,False,1,True,2,1,15,30,15,30,450,False,1,22,23,True,False,False
30,22,24,2*3*5,2*11,2^3*3,False,2,False,2,6,15,5,5,15,75,False,2,11,12,False,True,False
30,22,25,2*3*5,2*11,5^2,False,1,True,2,5,15,6,3,30,90,False,1,22,25,True,False,False
30,22,26,2*3*5,2*11,2*13,False,2,False,2,2,15,15,15,15,225,False,2,11,13,False,True,False
30,22,27,2*3*5,2*11,3^3,False,1,True,2,3,15,10,5,30,150,False,1,22,27,True,False,False
30,22,28,2*3*5,2*11,2^2*7,False,2,False,2,2,15,15,15,15,225,False,2,11,14,False,True,False
30,22,29,2*3*5,2*11,29,False,1,True,2,1,15,30,15,30,450,False,1,22,29,True,False,False
30,23,24,2*3*5,23,2^3*3,False,1,True,1,6,30,5,5,30,150,False,1,23,24,True,False,False
30,23,25,2*3*5,23,5^2,False,1,True,1,5,30,6,6,30,180,False,1,23,25,True,False,False
30,23,26,2*3*5,23,2*13,False,1,True,1,2,30,15,15,30,450,False,1,23,26,True,False,False
30,23,27,2*3*5,23,3^3,False,1,True,1,3,30,10,10,30,300,False,1,23,27,True,False,False
30,23,28,2*3*5,23,2^2*7,False,1,True,1,2,30,15,15,30,450,False,1,23,28,True,False,False
30,23,29,2*3*5,23,29,True,1,True,1,1,30,30,30,30,900,False,1,23,29,True,False,False
30,24,25,2*3*5,2^3*3,5^2,False,1,True,6,5,5,6,1,30,30,True,1,24,25,True,False,False
30,24,26,2*3*5,2^3*3,2*13,False,2,False,6,2,5,15,5,15,75,False,2,12,13,False,True,False
30,24,27,2*3*5,2^3*3,3^3,False,3,False,6,3,5,10,5,10,50,False,3,8,9,False,True,False
30,24,28,2*3*5,2^3*3,2^2*7,False,4,False,6,2,5,15,5,15,75,False,2,12,14,False,True,False
30,24,29,2*3*5,2^3*3,29,False,1,True,6,1,5,30,5,30,150,False,1,24,29,True,False,False
30,25,26,2*3*5,5^2,2*13,False,1,True,5,2,6,15,3,30,90,False,1,25,26,True,False,False
30,25,27,2*3*5,5^2,3^3,False,1,True,5,3,6,10,2,30,60,False,1,25,27,True,False,False
30,25,28,2*3*5,5^2,2^2*7,False,1,True,5,2,6,15,3,30,90,False,1,25,28,True,False,False
30,25,29,2*3*5,5^2,29,False,1,True,5,1,6,30,6,30,180,False,1,25,29,True,False,False
30,26,27,2*3*5,2*13,3^3,False,1,True,2,3,15,10,5,30,150,False,1,26,27,True,False,False
30,26,28,2*3*5,2*13,2^2*7,False,2,False,2,2,15,15,15,15,225,False,2,13,14,False,True,False
30,26,29,2*3*5,2*13,29,False,1,True,2,1,15,30,15,30,450,False,1,26,29,True,False,False
30,27,28,2*3*5,3^3,2^2*7,False,1,True,3,2,10,15,5,30,150,False,1,27,28,True,False,False
30,27,29,2*3*5,3^3,29,False,1,True,3,1,10,30,10,30,300,False,1,27,29,True,False,False
30,28,29,2*3*5,2^2*7,29,False,1,True,2,1,15,30,15,30,450,False,1,28,29,True,False,False
